Name,Review,Rating,Sentiment Score
Midnight Sun M,"Extreme & manifold thanks to kermis!!! 650 ml. bottle sampled. 2005 Vintage presumably. Nose carries clear oxidation over a sweet base of caramel syrup, toffee, thick malts & sugar. While unfavorable oxidation, thinned by age is clear in the nose, I found none in the taste which is extremely sublime. Taste is insane richness, thick toffee malts, sweet vanilla, almond, sweet walnut syrup, warming perfect sugar syrup, warming, soft carbonation, faint fruits leading into an almost chocolate-like finish. Really builds supreme complexity. I expected it to be past its point & just hype but this turned out to be amazingly supreme. Too bad that they don’t know how to remake it.",4.9,0.937
Midnight Sun M,"@ A day to sink all seasheppards. Thnx for sharing, everyone !! Pours unclear, dark brown. No real head. Smell is intense, sweet, caramelized malts. taste is intense, dark malts, sweet, some vanilla, some bourbon, some oak. Very silky MF. Dark fruits, full-on intensity ! sticky aftertaste. Low ( perfect) carbo. The beers keeps evolving during drinking, and Always make you crave for more. insane how good this has held up. The best one of the mega-tasting, so it seems !!!",4.8,0.9364
Midnight Sun M,"Bottle shared at A Day To Sink All Sea Shepards tasting.  Fairly clear dark reddish brown with a ring tan head. Aroma of big caramel, toffee, floral notes coming out, rich malt, fruity notes developing, butterscotch, vinous notes and raisins. Flavour is heavy sweet. Full bodied with soft carbonation. Beautiful stuff, so complex building and developing with each sip.  Superb and lives up to the hype.",4.8,0.9618
Midnight Sun M,"Bottle. Brown pour with tan head. Sweet dark fruit, spice, chocolate, candy and caramel aromas. Tootsie roll perhaps, chocolate, roasted, candy, caramel, vanilla and a bunch of sweetness.",4.5,0.7351
Midnight Sun M,"Bottle. Pours dark brown tan head. Nose and taste of bourbon, molasses, caramel, oak, tobacco and port - medium body. Smooth.",4.5,0.0
Midnight Sun M,"Thanks to Hallinghansen for the bottle. Much, much appreciated. 

Dark brown color, light tan head that falls away quickly to a thin layer. Thick ABV legs on the sides of the glass. 
Nose starts off oxidized but falls off to prunes, cherries, figs, brown sugar, red grape and Belgian chocolate. After the oxidation this nose is top notch. No hints of bourbon or oak though. 
Taste is very complex. Belgian chocolate, red grape, red cherries, figs, plumbs, brown sugar, and red wine. Very vinous. At the end it did get bourbon, coconut and vanilla.
Long lasting in the palate. Sweet and sticky. Big mouth on this. The long lasting feel is what set this apart from anything else I have had. 
Has it dropped off?? Probably but still world class in a massive way. Few fresh ones can come close to this. Worth what gave up to get this. Only a couple of none BA versions come close to this beer. Must have been a beast a few years ago.",4.1,0.9099
Midnight Sun M,"4200th rating! Thanks to cheapbeerbuzz for trading this one
 I feel that drinking this on the same night as completing the top 50. This marks an end to a very long fun journey to seek the best and drink the best. I will still continue to tick, but try to focus my efforts more towards local quality and sharing with friends, rather than saving and trading for the next best thing. Anyways, on to the rating. Poured an intimidating very dark brown to black with a miniscule beige head. Aroma was Bourbon soaked dark fruits, digs, prunes, caramel, toffee and light oxidation
 Flavor was incredibly balanced, figs, berries light roast, vbourbon, toasted caramel, light vanilla, and only mild booze. Incredible how this has held up after 9 years. I really wish I could have tried this new. Glad to have shared this with Artmcd8, Lithy, Charule, and hornydevil, and hope to share many more in the future. Cheers!",4.4,0.9918
Midnight Sun M,"Bottle split with beerman6686 in a trade. Thanks for setting this trade up, Dan. Glad I could have my close beer friends in attendance to share this beer. I feel like there should be a cool story associated with searching for this beer but there isn’t. It sorta just fell in my lap and I couldn’t pass up the opportunity. The beer is 9 years old at this point but the bottle looked brand new. It pours a thick dark brown, nearly black without a head. Some bubbles rise to the surface. The aroma is of oxidation, must, caramel, butterscotch, dust, slight chocolate, dark fruits like candied raisins. The taste is sweet, tastes like liquid caramel and raisins. It is almost like a lighter JW Lee’s. The beer was definitely built to last for awhile. The mouthfeel is medium thick even with the lack of much carbonation. It was a wonderful way to kick off a great night of drinking with friends.",4.2,0.9932
Midnight Sun M,Bottle super thanks to Beerman. Poured blackish with no head. No carb med bod. Aroma of alcohol soaked raisins. Prune booze taste with some barrel. Excellent,4.1,0.8803
Midnight Sun M,"Bottle - pours dark, thick black w/ some viscosity. Wine, grapes, caramel, oak and dark fruit aroma. The flavor is very rich and smooth. Dark fruit, winey, malty and damn good!!!",4.7,0.7157
Midnight Sun M,"65cl, retired exclusive American brew, thx alot to Antonio for shipping this over!, very complex brew, malty/sweet and slightly fruity/alcoholic, yet not too heavy, very balanced, cloudy, small head, world class!, yet very expensive!, ’To celebrate my 5000th beer rating; this awesome sample aged very well! Wondering how this would have tasted a few years ago...’",4.3,0.9468
Midnight Sun M,"One of the most special bottles I have had the honour to taste. Thanks to Jeffo! I am quite critical when it comes to hypes, but this one lives up to it, and beyond... With some background in wine tasting, the M is one of the few beers where all of the individual aroma and taste components have beautifully merged into a ""bouquet""’, just like wine. One of the richest aromas ever experienced in beer: a perfect fruitiness (raisins, lots of raisins, figs, dates, dark prunes, plums and Belgian syrup aka ""poepspijs"") balanced in the most perfect way with sourness and sweetness. This is so much more than a beer... this is nothing less than divine.",5.0,0.9848
Midnight Sun M,"Been after this one for years! Thanks to Mac for helping me land this beast.  Pours nearly pitch black with handsome tan head & lace. Liquified Belgian candi sugar dominates the aroma. Some roastyness and bourbon, oak, hints of smoke too. Smells pretty nice, but the taste is where this baby shines.  Torrents of flavor pummel my taste buds, imparting liquified candi sugar, sticky caramel, mild licorice, miles of complexity. Boozy warmth at the end doesn’t bite like others do. Low carb = fantastic.  Jesus this is good. One of the very best liquids I’ve ever consumed.",4.6,0.9828
Midnight Sun M,"Wonderful moment with two great friends, cheers to Kevin and Jeremy. Pour is black with light brown head. Nose is salty, soy, and date. A fair amount of berry fruit sweetness behind. Taste is a bit less soy, sweet berry, dates and figs. Some caky rum soaked raisin or date. Really soft body, full an gentle at the same time with very soft carbonation and extremely inviting. Overall, not really any oxidation, a really well put together beer, lots of sweetness but not sugary, nothing mind blowing but very solid.",4.1,0.9552
Midnight Sun M,"Planned this review a week in advance. Expected an analytical comparison with added details on each of the 10+ barleywines we picked as background. But it hissed upon opening, we smiled, and then drank up.

M is achievement, a moment, the end of a long search in a hobby of ""what’s next?"" Our bottle celebrated friendship, years of joint efforts, trips, tastings, and thousands of miles. Today it was a 6hr project to buy, transport, build, and then use a ping pong table long into the night. M is still really good just no longer great. But that’s not why you go after it.
 Thank you Chris. 
Thank you Jeremy.",3.8,0.9572
Midnight Sun M,"A much sought after bottle for me. Pours deep brown, near black, with a wispy ring around the edges. Nose is dates, light soy, kind of mild but pleasant, meatier than expected. Mouth is very refined, old tasting. A lot of rum soaked dates, sweet rum cake. Sweet and full of dates and cake along the finish. Some smoke, coconut sugars open up. Feel is thick, full, silky. Elegant, regal, very nice. Quite sweet, cake like, marshmallow sweets. I would have loved to have enjoyed this 5 years ago but I won’t sully this moment with those thoughts.",4.2,0.9933
Midnight Sun M,"Bottle at Tony/Jim BA Birthday Extravaganza 2013 (Western Springs, IL). Fucking Sean. Pours a deep roasty brownish hue, dark with a good hazy body. Gentle copper brown glow on the edges. Frothy offwhite layer atop laces small, mellow lacing. Aromas are a bit oxidized, mellow oak, toffee and caramel. Gentle dryness, earth, and toast. Some gentle biscuit, toast. Initial is a bit thicker, firm body with mellow oxidation. Touches of caramel, toast and toffee. A bit thinner, more approachable, mellow warm$$th. Some gentle toast, vanilla and biscuit. A bit oxidized, touch of cardboard and age. Middle is a touch sticky, carmelized, mellow oak and gentle warmth. Finish is a touch sticky, some vanilla, oak and biscuit. Mellow toasty. A bit past it’s prime but a pleasure to try. Some toastiness, biscuit, and oak sticks on to the backend. Still rocking it without much body or sticky sweetness. A touch faded on the nose but still nice. Nice stuff, even for it’s age.",3.9,0.9807
Midnight Sun M,"Mmmmmmmmm. Smell is fantastic. Not quite like any other beer I’ve had. Smells of caramel covered dates. Taste is exceptional. Hybrid of barleywine and stout - lots of dark fruit, rich depth of character. Lightly sweet and incredibly smooth. Looks like a blend of barleywine and stout - lightly carbed.",4.5,0.9191
Midnight Sun M,"Second to last bottle I have left. Fantastic Barley Wine from Midnight Sun. Unbelievably smooth for a Bourbon barrel aged ale. I’ve had this beer 3 times and it appears to age well with the tobacco and burnt sugar notes significantly increasing with age. The funny thing about this beer was I obtained a number of bottles (8) for around $40. total and recently sold a single bottle for $4500.00. The beer is good but not worth that price. During this review, I did  a cross comparison with a 1953 Truman’s No. 1 Barley Wine Coronation Year. Suprisingly, I found the 1953 Truman’s better than the Midnight Sun M.",4.2,0.8294
Midnight Sun M,"Can finally say that it isn’t as oxidized as expected. A bottle that jus recently came out of alaska so maybe the lower ambient temps helped it out. It is a great barleywine, caramel, bourbon, sweet but well-aged.",4.1,0.4249
Midnight Sun M,"Bottle courtesy of AKFaust and BrewBoone. Colour...deep mahogany brown with  no head. Nose...smells just like Don Pedro Ximenez but with crushed dates, Brooks prunes and dark fruit cake. Palate...delicately carbonated with an immediate rush of Christmas cake and fruit bar. Next comes the waves of dark raisins, medjool dates and dark currants followed by a slightly bitter burnt brown sugar hit and a plush yet semi-tannic mouthfeel that adds an interesting  dimension to the experience. This is a truly unique and rare beer!",4.8,0.3882
Midnight Sun M,"Very, very dark brown pour, almost black, with a khaki head. Rich bourbon and vanilla notes, lots of dark fruits, a hint of leather, and plenty of wood. Some sweet caramel, a mild to moderate oxidation, and a fair amount of chocolate. Sweet brown sugar and caramel notes which go nicely with the fruit, bourbon, and vanilla. Mild chocolate, some oxidation, molasses, and a hint of alcohol.",4.2,0.93
Midnight Sun M,"I want to start off by saying thank you to the generous BA who shared this with a few of us last night.  I definitely thought trying this one was beyond my reach.  ""We are but mere mortals in the presence of M.""  Indeed.

Pours extremely dark for a barleywine, dark mahogany brown, with a small beige head.  It looks almost like a Belgian dark in color, almost black.

Aroma is outstanding and has clearly held up to the years in the bottle.  It’s a good bit fruiter than I was expecting, certainly more than the typical barleywine.  Lots of raisins and plums mixed with chocolate and caramel.  The oak is present with some light tannins, leather and booze.

The taste just doesn’t live up to the aroma though it’s still extremely good.  This is clearly where the age is beginning to catch up to M, with hints of oxidation creeping in.  The booze soaked dark fruits are in the forefront, but with a chocolate-covered character to the whole thing.  The finish is a mixture of port, oak and the oxidized notes.

The mouthfeel is creamy, smooth, and softly carbonated.  Hides the alcohol exceptionally well
.
This is one of the more complex barleywines I’ve ever had and the nose really stands up to anything I’ve ever smelled in the style.  I have to imagine that this would have been one of the best beers I’ve ever tasted if I had it 2-3 years ago.  As it is, I feel lucky to have been able to try it and it has held up much better than could be expected.",4.4,0.9938
Midnight Sun M,"Wow...bottle shared by scraff. Thanks a lot, Scott!

The beer appears a dark, chestnut brown color and displays a small, oily, beige head. Only sparse lacing is left behind as well as an oily, filmy layer that coats the snifter.

The aroma shows a bit of age and a myriad of scents, to include figs, raisins, plums, oak, booze, maple, brandy, toffee, caramels.

The beer is rich and luxurious, yet light on the palate somehow. Smooth and velvety, a silky feel. The flavor resembles a fine tawny port or sherry. Dark fruits coated with brown sugar. A delicate sweetness is present throughout. A light, warming booze presence, but unobtrusive. This beer goes down effortlessly. What an experience.",4.3,0.8268
Midnight Sun M,"Thanks Mike for bringing this epic bottle. Another bottle I never thought I’d have the honor of trying, thank the lord for Epic Tres! Pours a dark brown with some reddish hues when held to the light. Good carbonation on the pour. Nose opens up with honey and caramel, then moves onto more caramel, dark fruit, light booziness, cocoa, and oak. Tastes slightly oxidized, but it’s still a phenomenal barleywine. Caramel, honey, chocolate, malt, dark fruit, some light brown sugar, and molasses. Exceptionally smooth, not really boozy at all, low carbonation, and a long finish. Not just a product of hype, M is a real damn good beer. While it may be slightly past it’s peak, it is still one of the best barleywines I’ve ever had. Thanks again Mike.",4.7,0.9365
Midnight Sun M,"Huge, huge thanks to Scott for opening this bottle and giving me the opportunity to try some.  Served in a Midnight Sun goblet.  Pours a very dark brown with a thin light tan head that recedes fairly-quickly, leaving behind a few spots of lacing as it falls to a thin collar.  The nose has loads of dark fruits with plum and raisin being prominent.  The background is a bit of caramel and toffee with very mild esters.  Some barrel character is there, though it’s in the background.  The flavor adds in a touch of port character along with a very mild oak and vanilla presence.  Not the most complex that I’ve had, but quite good.  Body is medium with low carbonation and a slight viscosity.  Smooth with no noticeable alcohol.  Overall, a very delicious beer that I would have at any time.  However, at this point, I’d say that things like King Henry and perhaps Kuhnhenn BB4D are equal or better.  Still, what a damn fine experience.",4.2,0.9557
Midnight Sun M,"Dark brown in color, clear with a thin head.  Nice dried fruit aroma with alight Belgian yeast lingering.  The flavor was fruity and sticky sweet.  I get a dried prune and slight citrus flavors.  Very sweet bourbon aromas and flavors linger this brew also is high in alcohol and you can taste it.  A terrific brew after all these years.  Thanks Midnight Sun for the taste.",4.3,0.9493
Midnight Sun M,"A: Dark chocolate brown body with a thin to moderate sized khaki head. Light amount of lacing left behind.

S: Tootsie rolls, brownies, slight burnt brown sugar, the slightest hints of sherry and booze.

T: Chocolate, caramel, brown sugar, sherry, toffee, slight booze, oak, and a hint of vanilla.

M: The highlight of the beer. Sublimely smooth with a light to medium level of carbonation. Decadent, silky-sweet finish. Not cloying in the slightest. Perfect.

O: This is close to a 19/20 here, but the nose could have been a ""tad"" better. Well worth the hunt... I am lucky I didn’t have to do the hunting. The hype is well deserved and this is (still) drinking great.  Thanks, Joe.",4.4,0.9785
Midnight Sun M,"This was presented as a surprise bottle by Jon at a tasting. tried to go into this as imparital as possible. poured about 3-4 oz into a large stemed goblet. color is dark brown with a small dense head that falls quickly. clear up to the light. smell is rich dark malts mixed with dark fruits belgian yeast esters and rich barrel oak and bourbon component. notes of dark sugars and tobacco. there is a moderate note of oxidation that almost ties all the smells together. taste is, well, a barrel aged belgian barelywine. perfectly executed. a rich malt base with notes of brown sugar carmel maple syrup leads to a touch of dark fruits rasin and light note of roasty chocolate and a bit of tobacco. belgian yeast esters a touch fruity but clean and kept in check. barrel component adds a vanilla oaky char with a hint of spirit. finish is a touch sweet with a light bitter balance. a touch of alcohol to taste. oxidation is definitely noted but mild and adds another note of complexity. mouthfeel is super smooth and full bodied without much alcohol to feel. carbonation is low lending a creaminess to the feel. the balance of all the components sets this one apart from all the others. I can’t thank Jon enough for sharing this masterpiece",4.8,0.9901
Midnight Sun M,"Mega Tasting III. 22oz bottle, wow...really? I’m reviewing this beer? Pinch me. Huge thanks to Derek for this one!

A - Pours a very dark brown, almost black, small ring around the glass, no head or lacking to speak of. 

S - Huge sweetness, caramel, molasses, slight dark fruit, ultra-smooth alcohol. Just an excellent combo of sweetness and booze. Lots of chocolate in there as well...wow. The oak is a perfect touch. 

T - Burnt sugars, caramels, chocolate, touch of oak, dark fruits. This is like a decadent chocolate truffle mixed with sweet caramel and dark fruit. Seriously amazing. Lots going on...just excellent. 

M - Full, rich and smooth, light carbonation, creamy finish. 

D - Uh, wow. This is just phenomenal. Almost like a BA stout in some ways. The chocolate sweetness and dark fruits are just stellar along with the oak. Jeez...really impressive.",4.5,0.9935
Midnight Sun M,"LCBS late addition.  This was maybe my number one want, and somehow this uncanny crew put it together.  It’s a sweet nose loaded with brown sugar, dark fruits, and sweet malt.  M is super smooth and creamy with an explosion of sweet malt, molasses, dark fruit, and maple syrup.  Simply amazing!!!!!!",4.8,0.9611
Midnight Sun M,"Sampled at the same time as the Tampa crew and saved for rating 1500.  Greg, you a re a man amongst men.  Thank you, humbly, for this share.  The man tried the dregs of the second bottle so we could all sample it.  
Bottle courtesy of tpd975. Thanks for the amazing share, Greg! Pours dark caramel brown with an off-white head. Nose is what I imagine northern purgatory smells like: malt, caramel, some sugar, brandy, plums, brown sugar, raisin, chocolate, toffee, and heath bar.  Flavor is similar, but it would be wrong not to name it out: brown sugar, malt, caramel, toffee, brandy, raisins, dark fruit, and a barely noticeable hop presence.  Medium to full body and a force to be reckoned with.",4.6,0.7177
Midnight Sun M,"Very tiny hand bottle shared by hophead22...Pours a thick reddish brown with no head. Coats the glass very nicely...Aroma is lots of caramel and alcohol..Flavor is burnt caramel, slightly fruity, raisins and some bourbon...thick...Pretty damn awesome. Thanks Tim and thanks Treyrab!",4.6,0.9036
Midnight Sun M,"Small hand bottle generously sent to me by treyrab, I am in your debt Trey. Rating #104. Muddy brown with virtually no head, just very still and quite hypnotic to look at. Wonderful aroma, huge and bold, molasses, raisins a touch of vanilla and a little bit of bourbon, quite spectacular, I spent a good 10 minutes just breathing in this rare creation. Sweet is the first thing that hits my lips, a little more bourbon, slightly fruity and more dark molasses, but not what I expected after smelling it for all that time, but this was just plain fucking tasty and I look forward to the time when/if I get a chance to try it again. (1162)",4.5,0.8573
Midnight Sun M,"I am proud to say I was lucky enough to have this beer twice in a two month period.  First bottle provided by matta.  Second bottle bonused in a trade by a wonderful BA in the great white north, and shared with the tampa, orlando, and miami crew.

A:  Pours a nice deep shade of brown with tinges of angry maroon showing through.  The head is rather small with little retention or lace.

S:  Wonderful malty sweetness.  Tons of sweet molasses, chocolate, caramel, and over ripe dark fruit.

T:  This one has gloriously aged.  Tons of wonderful malt sweetness.  Molasses, caramel, and rich nutty toffee.  Dark fruit is there with mild chocolate, mild woody notes and a dash of vanilla.

M:  On the fuller side of body, rich, bold, smooth, sweet, tasty, with a bit of booze in the finish

D: Wonderful, a masterpiece that is not only rare, it is great.  One of the best aged beers I have ever had.  Wish I had been drinking good stuff to have tried this one fresh as well.",4.6,0.9973
Midnight Sun M,"Bottle courtesy of tpd975. Thanks for the amazing share, Greg! Pours a cola brown to black with a thin tan head. Aroma is heaven -- sweet and malty with notes of brown sugar, ripe plums, rum-soaked raisins, toffee, molasses, chocolate, malty goodness. Flavor is sweet and malty with notes of brown sugar, overripe dark fruit, maple syrup, chocolate, toffee, sweet, malty goodness. Medium body with a malty and slightly boozy finish. Amazing beer and worth the wait!",4.5,0.9869
Midnight Sun M,"Rating #400.  Bottle at tpd’s infamous M throwdown, Poured near black with some ruby highlights and a thin tan head.  Nose is dark fruit and chocolate up front, later notes of caramel, molasses, and smoke become more apparent.  As it warmed I started getting some wood notes in the nose.  Full bodied with soft carbonation and a slightly syrupy, creamy mouth feel.  The flavor is sweet malt with loads of dark fruit like cherries, fig, and raisin.  Flavor also contained big notes of caramel, chocolate, brown sugar, wood, and vanilla.  Finishes very sweet almost to the point of being cloying, alcohol is very well hidden.  Major thanks to Greg for sharing this gem.",4.3,0.9537
Midnight Sun M,"Special thanks to TPD975 for the pour.  Amazing generosity.  Brown sugar, dates and dried fruits are still kicking in this.  Smooth and easy going, surprisingly.  Very tasty and still very good.",4.2,0.9638
Midnight Sun M,"#900 ... thanks tpd975! Pours deep red/brown. Nose is ridiculous toffee, plum, fig and ripe cherries, booze, wood molasses, leather and vanilla. Flavor is full of sweet dark fruits, warming alcohol, musty leather, tobacco, roasty grain, mild smoke, bourbon, fresh wood, an cocoa. Full bodied, rich flavors, oily, complex. What a gem.",4.6,0.8805
Midnight Sun M,"Thanks to  tpd975 for this one. It pours dark brown, almost no head. Smells of caramal, sugars,  and wood. Tastes of bourbon, with malt, dark fruits and cherries, light caramel, and some booze. Glad to have tried this one.",4.3,0.6115
Midnight Sun M,"courtesy of tpd975
pours dark brown, no head.
aroma, lots of caramel malts, hints of smoke/tobacco leaves. nice wood/bourbon presence possibly adding to the smoke effect.
flavor, malty, dark fruits; mostly currants and dark cherries, light caramel, finish keeps a mild fruit tartness meshed with a nice boozy bourbon mouthfeel and sweetness of vanilla.
Really wish there was more of it to share.",4.1,0.923
Midnight Sun M,"@Tampa Wkly Gathering @tpd975s Thanks Greg-22oz bottle-pours a disappearing tan head with dark brown color.  Aroma is medium/dark malt-molasses, dark fruit.  Taste is medium/dark malt-molasses, dark fruit, some hops.  Minimal carbonation.  Smooth.",3.7,0.4404
Midnight Sun M,"Tpd975 you are the man!!!! Dark brown. Tons of caramel, vanilla, oak, toffee, caramel, raisins, molasses, prunes and booze. Flavor is so smooth and sweet. Lots if raisins, vanilla, toffee and a great warming from the alcohol. What a treat for my 3000th rating!!!",4.5,0.9158
Midnight Sun M,"Bottle, courtesy tpd75. Pours a very dark brown, red highlights, with fuzzy lacing and a bubbly head. Nose is big on caramel, wood, sherry, licorice, dry vanilla. Pretty routine barley wine nose, but the flavor kicks it up quite a bit. Huge, very smooth malts, chocolate, vanilla, caramel, vanilla, bourbon, lots of fine alcoholic, but smooth, malty notes. Sooooo good, extremely complex; each sip presented new flavors and elements not noticed in the previous one. I really liked this one, would love to have more, but I doubt I’ll ever get another shot. Thanks Greg!",4.7,0.9741
Midnight Sun M,"Barleywine Rating #200!  

Pours a striking mahogany with thin tan head. The aroma is caramel covered graham cracker and black strap molasses as well as musty aged figs, dates and plums. It smells of smooth yum and is very inviting. The taste is smooth rich creamy goodness with aged minced raisins fully populating a thick slice of pumpernickel and then moving into sweet black strap molasses, creamy caramel and then rich smooth blended notes of prunes, figs and dates. It evens out into the finish a bit with soft notes of chocolate and burnt molasses. This tastes fantastic and doesn’t overwhelm with syrupiness by ending with a high degree of drinkabilty. In fact, I can see myself drinking a little of this every night.",4.7,0.9642
Midnight Sun M,"pre-GABF. Big intoxicating alcohol nose. Still black beer. Aroma of soy and black midnight. Flavour of soy, thick taste, sweet delicious!!",4.1,0.8065
Midnight Sun M,"Sample from a bottle at Logan’s pre-GABF party 2009.  Pours black with an average, frothy, light brown head, somewhat diminishing with fair lacing.  Aroma is heavy malt (caramel, toffee, nutty), light hop (herbs), average yeast (leather) with notes of raisin, date, port, and brown sugar.  Full bodied, creamy texture, average carbonation, and an astringent finish.  Long duration, heavy sweetness, light acidity and bitterness.",4.6,0.6412
Midnight Sun M,"Consumed August 29, 2009. To date this has to be the most amazing beer I have ever had. The hype surrounding this beer is not what even made it, the beer is actually ridiculously good and so original and complex. Dark rich brown color with no head. Pours so thick and rich and just looks smooth. Aroma has chocolate, cream, molasses, cake and some rich dark candied fruit. Flavor is really complex. Rich dark chocolate and sundae syrup. Some alcohol warms you right up but isn’t overpowering at all. Some fruit jam and lots of sweetness finish this off. Awesome!",4.8,0.9728
Midnight Sun M,"I want to start out with a huge thank you to hoppymeal for trading his only other bottle of M!  

Looks black or very dark brown from a distance, but when held to light has some very dark red colors to it.  Excellent clarity on the beer.  The head is tan colored and hangs around well leaving a decent lacing.  Aroma jumps out of the glass with burnt sugar, molasses, sour cherries, mint, rum, bourbon, oak, plum, raisins, and Christmas cookies.  Intense and complex smell, but everything smells so delicious.  Taste is full of brown sugar, molasses, huge amount of caramel, cherries, bourbon, and vanilla.  Mouthfeel is full, but so damn smooth, not cloying at all.  Low carbonation and full body cause this to slide over the tongue delivering deliciousness to every taste bud possible.  A beautiful beer to drink, I could sip on this beer all day, but sadly I don’t ever think I’ll see a bottle again.

As much as I had built this beer up in my mind after finding out everything I could about it, I didn’t think it would be able to live up to what I believed it to be.  Somehow, M knew my expectations and instead of breaking under the pressure, it stood strongly and proudly saying take it or leave it.  Take it, I will.  Simply M-mazing!",4.9,0.9831
Midnight Sun M,"Huge thanks to hoppymeal, pepsican, badbeer, and iowaherkeye.Low carbonation. Really smooth finish. Lots of fruit. Moderately sweet. fig & currant. Nice caramel, chocolate, slight butterscotch. Plums. Finishes with lots of chocolate & caramel. Some burnt sugar.",4.3,0.875
Midnight Sun M,"Pours a reddish brown with a nice sized tan head.  Aroma has a nice bit of chocolate, raisin, cherry, plums, old pears.  Flavor was up front chocolate and caramel.  Lots of sweet fruits are also dominate,  mainly plums and cherries.  It definitely has a light amount of sherry and cardboard oxidation that isn’t quite distracting yet,  but I could see it getting in the way soon.  A bit of bourbon, vanilla, bubblegum, and toffee round this one out.  The mouthfeel and finish are damn near perfect.  I always want to hate aged beer,  but I can’t with this.  Awesome.",4.2,0.8543
Midnight Sun M,"Pour was very dark brown with a small tan head.  The aroma was sugary chocolate, vanilla and oak.  The body was medium to thick with low carbonation, which fit well.  The taste was plenty of sweet chocolate with hints of port and raisins.  Really good stuff.",4.4,0.8268
Midnight Sun M,"Bottle cracked open to celebrate my 35th birthday.  Pours dark brown with some off white bubbles around the rim of the snifter.  Smells dry and oaky with some dark fruit, pepper, earthy, cognac, some molasses.  Tastes of sweet malt, some vinous hints, toffee, some nuttyness, dry.  Well balanced and enjoyable.",3.9,0.8934
Midnight Sun M,"22oz bottle, special thanks to Tim at a BA cellar party. I thought I had missed this one and would never get the chance to try it but happened to be in the right place at the right time with some of the coolest people on the planet. Poured into a tulip at cellar temp, about 4 years old at the time of tasting. Deep brown with a tiny head that swirled around the glass like the milky way galaxy. Aroma was very complex, oak, bourbon, prunes, toffee, caramel. The taste was mostly sweet but was cut perfectly by the wood and alcohol flavors. Not syrupy like I imagined it but silky smooth with mild carbonation, age may be thinning this out to perfection. From the others in the room that have had this before, sounds like it just keeps getting better and still hasn’t peaked. Maybe, if I’m lucky the beer gods will rain down blessings of “M” again in the future. Some beers rate high because of their limited availability and lore but this is not one of them, to date the best beer I’ve ever had.",4.6,0.9902
Midnight Sun M,"From my backlog dated September 6th:
22oz bomber shared by an extremely generous individual. 



Dark nearly opaque pour with hardly a drop of head.  Nearly devoid of carbonation.  Ominous.  Aromas of oloroso sherry with bits of vanilla.  Deep and absorbing.  Bizarre flavour.  Triple, barley wine and light bourbon barrel stout all rolled into one.  Wow.  Finally, someone who managed to pull off integrating various attributes of very different styles of beer.  Not only succeeded, but really excelled.  Deep vinous character that morphed into various layers of complexity.  Very nice mouthfeel that just enhanced the experience.  Some additional sherry notes on the end that give away its age.  Just such a unique beer with very separate and unique components that somehow manage to balance and compliment each other wonderfully.  



Many thanks Jason for sharing such an elusive beer.",4.5,0.9838
Schramm's Madeline,Bottle at share: pours deep maroon. Aroma is honey and boysenberry. Taste is sweet honey and loads of boysen.,4.1,0.6369
Schramm's Madeline,"Bottle, at share, thanks to Ryan. Pours deep purple. Boysenberry, boysenberry jam, raspberry, sweet, floral, heady sweetness, white vermouth. Nice oily body. Very good.",4.4,0.9459
Schramm's Madeline,"18Jun2022 Sweet candied, blackberry, raspberry jam, candied raspberries, honey. Hazy, deep burgundy, small, frothy head. Heavy sweet. Intense, sticky, candied, jammy blackberry and raspberry, almost flat, full bodied. Outstanding, rich, complex, deep and intense. Bottle from Panda Bear HQ.",4.3,0.9349
Schramm's Madeline,"Bottle sample at a Yana's tasting at Max's place. Deep red. Very jammy berries, butter note, a bit of alcohol, sweet, a bit sourish, boozy.",3.5,0.4588
Schramm's Madeline,"At Max Place, pours deep red, aroma of floral notes, cherries, Blueberry, flavor of cherries, Blueberry, honey, wax, medium to full bodied",3.5,0.0
Schramm's Madeline,"50 cl bottle @ Nisha Craft Riga

Aroma has sweet honey and some currant juice. Flavour has sweet honey, berry juice, intense fruitiness. Alcohol is present but does not disturb. Throat-warming and very intense, yet somewhat easy to drink. Gets some sugary sweet notes at the end of the glass.",3.9,0.9364
Schramm's Madeline,"Bottle @ Mike's. Thanks, John! Blood red pour with some nice legs. Quite sweet and jammy. Tons of raspberry and blackberry on this as well as a hint of chocolate. Fairly vinous overall. Mild vanilla, some fruit skin tannins, and a touch of berry/fruit acidity. Honey is in there, but the fruit really dominates. Pretty good stuff.",4.1,0.948
Schramm's Madeline,"Panda at home, post first tasting back at Canary Wharf, my bad timing ... thanks to the Wingmane for this tall, slender and handsome bottle.
This becomes my 8,000th US rate on RB.
Deep claret to beetroot purple with a thin crimson crown.
Nose is honey lozenge, blackcurrant Lockets, herb, 
Taste comprises raspberry syrup, sugars, honey drizzle, sweet bite.
Full bodied, oily mouthfeel, semi drying close with a balanced spike of honey fuelled boost.
Solid mead.",4.1,0.836
Schramm's Madeline,"Bottle shared in London - cheers to Dave. Pours deep purple-red with a bubbly pink head. Medium to big sweet flavour, loads of jammy fruits. Full bodied, chewy. Super tasty.",4.3,0.9081
